FARM,DATA,TYPE,YearClass,Gen,Mes,value,Year,Month,last,id
Anglet_P,culling,number,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,culling,number,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,culling,number,2023,23 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,culling,number,2023,23 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,culling,number,2024,24 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,culling,number,2024,24 2SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,culling,number,2024,24 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,culling,number,2024,24 4SG,a_Sep-2024,776.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,culling,number,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,culling,number,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,culling,number,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,culling,number,TOTAL,TOTAL,a_Sep-2024,776.0,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,final,avweight,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,final,avweight,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,final,avweight,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,final,avweight,2023,23 5SG,a_Sep-2024,488.4582118892015,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,final,avweight,2023,23 6SG,a_Sep-2024,545.8853654696694,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,final,avweight,2024,24 1SG,a_Sep-2024,401.92593444331703,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,final,avweight,2024,24 2SG,a_Sep-2024,262.88139966989155,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,final,avweight,2024,24 3SG,a_Sep-2024,153.9157437301835,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,final,avweight,2024,24 4SG,a_Sep-2024,69.44942960709108,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,final,avweight,2024,24 5SG,a_Sep-2024,14.014000000000003,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,final,avweight,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,final,avweight,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,final,avweight,TOTAL,TOTAL,a_Sep-2024,256.53091330011137,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,final,biomass,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,final,biomass,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,final,biomass,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,final,biomass,2023,23 5SG,a_Sep-2024,16005.798687185354,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,final,biomass,2023,23 6SG,a_Sep-2024,68088.28163503186,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,final,biomass,2024,24 1SG,a_Sep-2024,23768.69398517444,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,final,biomass,2024,24 2SG,a_Sep-2024,37187.46567870253,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,final,biomass,2024,24 3SG,a_Sep-2024,10809.810513658247,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,final,biomass,2024,24 4SG,a_Sep-2024,10676.460813498112,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,final,biomass,2024,24 5SG,a_Sep-2024,995.1061120000002,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,final,biomass,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,final,biomass,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,final,biomass,TOTAL,TOTAL,a_Sep-2024,167531.61742525053,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,final,number,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,final,number,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,final,number,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,final,number,2023,23 5SG,a_Sep-2024,32768.0,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,final,number,2023,23 6SG,a_Sep-2024,124730.0,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,final,number,2024,24 1SG,a_Sep-2024,59137.0,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,final,number,2024,24 2SG,a_Sep-2024,141461.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,final,number,2024,24 3SG,a_Sep-2024,70232.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,final,number,2024,24 4SG,a_Sep-2024,153730.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,final,number,2024,24 5SG,a_Sep-2024,71008.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,final,number,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,final,number,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,final,number,TOTAL,TOTAL,a_Sep-2024,653066.0,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,growth,%,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,growth,%,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,growth,%,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,growth,%,2023,23 5SG,a_Sep-2024,5.968626475387203,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,growth,%,2023,23 6SG,a_Sep-2024,13.638017398668628,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,growth,%,2024,24 1SG,a_Sep-2024,25.460982216327903,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,growth,%,2024,24 2SG,a_Sep-2024,32.18501592489539,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,growth,%,2024,24 3SG,a_Sep-2024,44.2555232,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,growth,%,2024,24 4SG,a_Sep-2024,69.42205137969638,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,growth,%,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,growth,%,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,growth,%,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,growth,%,TOTAL,TOTAL,a_Sep-2024,21.086160530093267,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,growth,biomass,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,growth,biomass,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,growth,biomass,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,growth,biomass,2023,23 5SG,a_Sep-2024,1496.0221419972277,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,growth,biomass,2023,23 6SG,a_Sep-2024,8590.82037863948,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,growth,biomass,2024,24 1SG,a_Sep-2024,4925.058237652172,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,growth,biomass,2024,24 2SG,a_Sep-2024,9054.575261053658,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,growth,biomass,2024,24 3SG,a_Sep-2024,3316.29465106544,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,growth,biomass,2024,24 4SG,a_Sep-2024,4374.765888573136,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,growth,biomass,2024,24 5SG,a_Sep-2024,995.1061120000002,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,growth,biomass,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,growth,biomass,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,growth,biomass,TOTAL,TOTAL,a_Sep-2024,32752.642670981117,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,harvests,avweight,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,harvests,avweight,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,harvests,avweight,2023,23 4SG,a_Sep-2024,527.2009666080844,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,harvests,avweight,2023,23 5SG,a_Sep-2024,507.8664045923802,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,harvests,avweight,2023,23 6SG,a_Sep-2024,419.1757210273357,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,harvests,avweight,2024,24 1SG,a_Sep-2024,281.32575757575756,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,harvests,avweight,2024,24 2SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,harvests,avweight,2024,24 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,harvests,avweight,2024,24 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,harvests,avweight,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,harvests,avweight,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,harvests,avweight,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,harvests,avweight,TOTAL,TOTAL,a_Sep-2024,486.06062939586127,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,harvests,biomass,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,harvests,biomass,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,harvests,biomass,2023,23 4SG,a_Sep-2024,5999.547,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,harvests,biomass,2023,23 5SG,a_Sep-2024,10554.987486643438,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,harvests,biomass,2023,23 6SG,a_Sep-2024,3494.248810483871,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,harvests,biomass,2024,24 1SG,a_Sep-2024,499.9158712121212,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,harvests,biomass,2024,24 2SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,harvests,biomass,2024,24 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,harvests,biomass,2024,24 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,harvests,biomass,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,harvests,biomass,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,harvests,biomass,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,harvests,biomass,TOTAL,TOTAL,a_Sep-2024,20548.69916833943,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,harvests,number,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,harvests,number,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,harvests,number,2023,23 4SG,a_Sep-2024,11380.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,harvests,number,2023,23 5SG,a_Sep-2024,20783.0,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,harvests,number,2023,23 6SG,a_Sep-2024,8336.0,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,harvests,number,2024,24 1SG,a_Sep-2024,1777.0,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,harvests,number,2024,24 2SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,harvests,number,2024,24 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,harvests,number,2024,24 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,harvests,number,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,harvests,number,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,harvests,number,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,harvests,number,TOTAL,TOTAL,a_Sep-2024,42276.0,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,initial,avweight,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,initial,avweight,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,initial,avweight,2023,23 4SG,a_Sep-2024,527.2009666080844,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,initial,avweight,2023,23 5SG,a_Sep-2024,467.46920869543,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,initial,avweight,2023,23 6SG,a_Sep-2024,459.1767995311133,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,initial,avweight,2024,24 1SG,a_Sep-2024,317.47692590940915,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,initial,avweight,2024,24 2SG,a_Sep-2024,198.87382683318282,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,initial,avweight,2024,24 3SG,a_Sep-2024,106.69660357946245,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,initial,avweight,2024,24 4SG,a_Sep-2024,40.78608549133998,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,initial,avweight,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,initial,avweight,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,initial,avweight,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,initial,avweight,TOTAL,TOTAL,a_Sep-2024,246.8221924371277,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,initial,biomass,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,initial,biomass,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,initial,biomass,2023,23 4SG,a_Sep-2024,5999.547,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,initial,biomass,2023,23 5SG,a_Sep-2024,25064.764031831564,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,initial,biomass,2023,23 6SG,a_Sep-2024,62991.71006687625,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,initial,biomass,2024,24 1SG,a_Sep-2024,19343.55161873439,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,initial,biomass,2024,24 2SG,a_Sep-2024,28132.890417648872,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,initial,biomass,2024,24 3SG,a_Sep-2024,7493.515862592807,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,initial,biomass,2024,24 4SG,a_Sep-2024,6301.694924924976,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,initial,biomass,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,initial,biomass,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,initial,biomass,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,initial,biomass,TOTAL,TOTAL,a_Sep-2024,155327.67392260884,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,initial,number,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,initial,number,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,initial,number,2023,23 4SG,a_Sep-2024,11380.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,initial,number,2023,23 5SG,a_Sep-2024,53618.0,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,initial,number,2023,23 6SG,a_Sep-2024,137184.0,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,initial,number,2024,24 1SG,a_Sep-2024,60929.0,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,initial,number,2024,24 2SG,a_Sep-2024,141461.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,initial,number,2024,24 3SG,a_Sep-2024,70232.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,initial,number,2024,24 4SG,a_Sep-2024,154506.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,initial,number,2024,24 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,initial,number,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,initial,number,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,initial,number,TOTAL,TOTAL,a_Sep-2024,629310.0,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,inputs,avweight,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,inputs,avweight,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,inputs,avweight,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,inputs,avweight,2023,23 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
Anglet_P,inputs,avweight,2023,23 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 6SG2024a_Sep-2024
Anglet_P,inputs,avweight,2024,24 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 1SG2024a_Sep-2024
Anglet_P,inputs,avweight,2024,24 2SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 2SG2024a_Sep-2024
Anglet_P,inputs,avweight,2024,24 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 3SG2024a_Sep-2024
Anglet_P,inputs,avweight,2024,24 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 4SG2024a_Sep-2024
Anglet_P,inputs,avweight,2024,24 5SG,a_Sep-2024,14.0,2024,9,False,Anglet_P24 5SG2024a_Sep-2024
Anglet_P,inputs,avweight,2024,24 6SG,a_Sep-2024,0.0,2024,9,False,Anglet_P24 6SG2024a_Sep-2024
Anglet_P,inputs,avweight,2025,25 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P25 1SG2024a_Sep-2024
Anglet_P,inputs,avweight,TOTAL,TOTAL,a_Sep-2024,14.0,2024,9,False,Anglet_PTOTAL2024a_Sep-2024
Anglet_P,inputs,biomass,2023,23 1SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 1SG2024a_Sep-2024
Anglet_P,inputs,biomass,2023,23 3SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 3SG2024a_Sep-2024
Anglet_P,inputs,biomass,2023,23 4SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 4SG2024a_Sep-2024
Anglet_P,inputs,biomass,2023,23 5SG,a_Sep-2024,0.0,2024,9,False,Anglet_P23 5SG2024a_Sep-2024
